sats,time,lat,long,velocity_kmh,heading,height,Vert_accel,basura
007,400143.80,-01650.371550,+03894.997210,098.01,050.72,+0297.18,+0000.09,
007,400143.90,-01650.370610,+03894.995920,098.57,049.97,+0297.18,+0000.05,
007,400144.00,-01650.369660,+03894.994670,098.30,049.43,+0297.14,-0000.05,
007,400144.10,-01650.368700,+03894.993420,098.45,049.33,+0297.12,+0000.10,
007,400144.20,-01650.367750,+03894.992150,098.56,049.83,+0297.14,+0000.18,
007,400144.30,-01650.366800,+03894.990870,098.45,050.38,+0297.16,+0000.13,
007,400144.40,-01650.365870,+03894.989590,098.15,051.28,+0297.18,+0000.20,
007,400144.50,-01650.364960,+03894.988290,098.45,052.18,+0297.20,+0000.25,
007,400144.60,-01650.364060,+03894.986980,098.23,052.76,+0297.21,+0000.26,
007,400144.70,-01650.363200,+03894.985670,097.69,053.72,+0297.19,+0000.18,
007,400144.80,-01650.362340,+03894.984340,097.45,054.31,+0297.20,+0000.21,
007,400144.90,-01650.361500,+03894.982990,097.91,055.20,+0297.21,+0000.12,
007,400145.00,-01650.360680,+03894.981640,097.89,055.83,+0297.22,+0000.17,
008,400145.10,-01650.359900,+03894.980320,098.12,056.63,+0297.09,+0000.17,
008,400145.20,-01650.359150,+03894.978990,097.95,057.18,+0296.95,+0000.22,
008,400145.30,-01650.358390,+03894.977630,098.21,057.80,+0296.86,+0000.13,
008,400145.40,-01650.357660,+03894.976290,097.96,058.07,+0296.72,+0000.14,
008,400145.50,-01650.356910,+03894.974920,098.32,058.01,+0296.61,+0000.07,
008,400145.60,-01650.356140,+03894.973540,098.54,057.70,+0296.60,+0000.14,
008,400145.70,-01650.355350,+03894.972150,099.35,057.11,+0296.57,+0000.05,
008,400145.80,-01650.354570,+03894.970820,098.88,056.14,+0296.43,+0000.10,
008,400145.90,-01650.353760,+03894.969500,099.01,054.99,+0296.31,+0000.08,
008,400146.00,-01650.352930,+03894.968180,099.19,054.11,+0296.18,-0000.08,
008,400146.10,-01650.352070,+03894.966880,099.03,053.06,+0296.08,-0000.12,
008,400146.20,-01650.351180,+03894.965580,099.15,052.49,+0296.03,-0000.08,
008,400146.30,-01650.350290,+03894.964290,099.52,052.01,+0295.92,-0000.08,
008,400146.40,-01650.349370,+03894.962990,099.43,051.38,+0295.91,-0000.00,
008,400146.50,-01650.348470,+03894.961730,099.85,051.42,+0295.76,-0000.00,
008,400146.60,-01650.347570,+03894.960430,099.89,052.00,+0295.68,+0000.03,
008,400146.70,-01650.346670,+03894.959130,100.00,052.61,+0295.61,+0000.14,
008,400146.80,-01650.345800,+03894.957820,100.00,053.37,+0295.52,+0000.09,
008,400146.90,-01650.344950,+03894.956480,099.88,054.18,+0295.43,-0000.06,
008,400147.00,-01650.344110,+03894.955130,099.97,055.08,+0295.35,-0000.02,
008,400147.10,-01650.343300,+03894.953770,099.76,056.28,+0295.24,+0000.04,
008,400147.20,-01650.342510,+03894.952400,099.68,057.33,+0295.13,+0000.05,
008,400147.30,-01650.341750,+03894.951000,099.85,058.34,+0295.03,+0000.07,
008,400147.40,-01650.341000,+03894.949570,100.09,059.47,+0294.94,-0000.10,
008,400147.50,-01650.340270,+03894.948120,099.99,060.53,+0294.89,-0000.06,
008,400147.60,-01650.339560,+03894.946660,100.24,061.19,+0294.84,+0000.03,
008,400147.70,-01650.338860,+03894.945200,099.95,061.52,+0294.77,-0000.08,
008,400147.80,-01650.338140,+03894.943710,100.19,061.47,+0294.78,-0000.00,
008,400147.90,-01650.337400,+03894.942220,100.64,060.98,+0294.82,-0000.09,
008,400148.00,-01650.336660,+03894.940760,100.35,060.22,+0294.80,-0000.12,
008,400148.10,-01650.335900,+03894.939300,100.56,059.31,+0294.79,-0000.14,
008,400148.20,-01650.335110,+03894.937860,100.70,058.31,+0294.80,-0000.04,
008,400148.30,-01650.334280,+03894.936430,100.61,056.94,+0294.83,+0000.02,
008,400148.40,-01650.333440,+03894.935030,100.44,055.93,+0294.80,-0000.07,
008,400148.50,-01650.332580,+03894.933640,100.80,054.76,+0294.78,-0000.10,
008,400148.60,-01650.331700,+03894.932280,100.70,053.65,+0294.76,-0000.09,
008,400148.70,-01650.330780,+03894.930930,100.62,052.50,+0294.74,-0000.15,
008,400148.80,-01650.329840,+03894.929600,100.75,051.40,+0294.77,-0000.08,
008,400148.90,-01650.328880,+03894.928290,100.61,050.62,+0294.78,-0000.00,
008,400149.00,-01650.327910,+03894.927000,100.84,049.79,+0294.75,-0000.11,
008,400149.10,-01650.326940,+03894.925720,100.70,049.48,+0294.74,-0000.04,
008,400149.20,-01650.325940,+03894.924460,100.15,048.83,+0294.76,+0000.05,
008,400149.30,-01650.324950,+03894.923200,099.90,048.81,+0294.78,+0000.04,
008,400149.40,-01650.323960,+03894.921930,099.50,049.10,+0294.80,+0000.10,
008,400149.50,-01650.322980,+03894.920670,098.71,049.18,+0294.82,+0000.06,
008,400149.60,-01650.322020,+03894.919410,098.57,049.85,+0294.80,+0000.19,
008,400149.70,-01650.321070,+03894.918130,098.43,050.54,+0294.79,+0000.12,
008,400149.80,-01650.320140,+03894.916850,097.60,051.04,+0294.83,+0000.11,
008,400149.90,-01650.319240,+03894.915580,096.79,051.77,+0294.81,+0000.11,
008,400150.00,-01650.318350,+03894.914300,096.38,052.43,+0294.81,+0000.17,
008,400150.10,-01650.317490,+03894.913010,095.71,053.04,+0294.79,+0000.14,
008,400150.20,-01650.316650,+03894.911720,094.80,053.63,+0294.76,+0000.05,
008,400150.30,-01650.315820,+03894.910430,094.36,054.40,+0294.77,+0000.13,
008,400150.40,-01650.315020,+03894.909140,093.33,054.75,+0294.73,+0000.03,
008,400150.50,-01650.314220,+03894.907860,092.91,055.10,+0294.69,+0000.10,
008,400150.60,-01650.313440,+03894.906570,092.39,055.74,+0294.69,+0000.13,
008,400150.70,-01650.312660,+03894.905280,091.50,056.21,+0294.70,-0000.00,
008,400150.80,-01650.311910,+03894.903990,091.24,056.80,+0294.72,+0000.08,
008,400150.90,-01650.311160,+03894.902690,090.45,057.19,+0294.75,+0000.09,
008,400151.00,-01650.310430,+03894.901400,089.80,057.56,+0294.77,+0000.01,
008,400151.10,-01650.309720,+03894.900120,089.24,058.14,+0294.78,+0000.19,
008,400151.20,-01650.309020,+03894.898840,088.70,058.08,+0294.79,+0000.13,
008,400151.30,-01650.308320,+03894.897550,088.00,058.31,+0294.83,+0000.01,
008,400151.40,-01650.307620,+03894.896280,087.44,058.46,+0294.88,+0000.07,
008,400151.50,-01650.306940,+03894.895020,086.49,058.31,+0294.92,+0000.10,
008,400151.60,-01650.306260,+03894.893790,085.86,057.76,+0294.90,+0000.15,
008,400151.70,-01650.305570,+03894.892570,085.30,057.41,+0294.89,+0000.13,
008,400151.80,-01650.304870,+03894.891350,085.27,056.97,+0294.95,+0000.10,
008,400151.90,-01650.304170,+03894.890140,085.34,056.47,+0294.97,+0000.07,
008,400152.00,-01650.303460,+03894.888940,085.00,056.25,+0295.00,+0000.05,
008,400152.10,-01650.302740,+03894.887770,083.96,055.13,+0295.02,+0000.15,
008,400152.20,-01650.302020,+03894.886620,083.37,054.40,+0295.04,+0000.06,
008,400152.30,-01650.301290,+03894.885490,083.03,054.47,+0295.04,+0000.15,
008,400152.40,-01650.300570,+03894.884360,082.27,053.87,+0295.05,+0000.08,
008,400152.50,-01650.299850,+03894.883250,082.22,053.42,+0295.02,+0000.11,
008,400152.60,-01650.299120,+03894.882150,081.46,053.24,+0294.98,-0000.01,
008,400152.70,-01650.298390,+03894.881060,081.13,053.14,+0294.98,+0000.05,
008,400152.80,-01650.297660,+03894.879970,080.91,052.93,+0294.97,+0000.05,
008,400152.90,-01650.296950,+03894.878890,080.07,052.87,+0294.92,+0000.03,
008,400153.00,-01650.296230,+03894.877830,079.57,052.73,+0294.88,+0000.04,
008,400153.10,-01650.295520,+03894.876770,079.34,052.78,+0294.86,+0000.08,
008,400153.20,-01650.294830,+03894.875730,078.19,052.80,+0294.78,+0000.13,
008,400153.30,-01650.294140,+03894.874700,077.88,052.64,+0294.70,+0000.07,
008,400153.40,-01650.293450,+03894.873670,076.87,052.70,+0294.66,+0000.05,
008,400153.50,-01650.292770,+03894.872650,076.48,052.92,+0294.60,-0000.07,
008,400153.60,-01650.292090,+03894.871630,075.88,052.83,+0294.55,+0000.01,
008,400153.70,-01650.291410,+03894.870610,075.51,053.19,+0294.52,-0000.01,
008,400153.80,-01650.290740,+03894.869590,075.40,053.17,+0294.50,-0000.16,
008,400153.90,-01650.290070,+03894.868580,074.93,053.44,+0294.49,-0000.01,
008,400154.00,-01650.289400,+03894.867560,074.86,053.58,+0294.48,-0000.02,
008,400154.10,-01650.288740,+03894.866550,074.55,053.88,+0294.50,-0000.01,
008,400154.20,-01650.288080,+03894.865540,074.02,053.86,+0294.52,+0000.05,
008,400154.30,-01650.287430,+03894.864540,073.81,053.91,+0294.53,+0000.04,
008,400154.40,-01650.286780,+03894.863530,073.31,054.05,+0294.54,-0000.02,
008,400154.50,-01650.286140,+03894.862530,072.99,053.88,+0294.54,+0000.06,
008,400154.60,-01650.285510,+03894.861540,072.38,054.12,+0294.53,+0000.09,
008,400154.70,-01650.284870,+03894.860560,072.16,053.98,+0294.53,+0000.11,
008,400154.80,-01650.284240,+03894.859570,072.01,053.65,+0294.55,+0000.09,
008,400154.90,-01650.283610,+03894.858580,071.55,054.15,+0294.58,+0000.04,
008,400155.00,-01650.282970,+03894.857600,071.57,054.00,+0294.59,+0000.05,
008,400155.10,-01650.282350,+03894.856630,070.90,054.49,+0294.58,+0000.04,
008,400155.20,-01650.281720,+03894.855660,070.74,054.02,+0294.62,+0000.06,
008,400155.30,-01650.281100,+03894.854700,070.24,054.16,+0294.65,+0000.08,
008,400155.40,-01650.280480,+03894.853730,070.33,054.35,+0294.66,+0000.05,
008,400155.50,-01650.279860,+03894.852770,069.99,054.12,+0294.71,+0000.18,
008,400155.60,-01650.279250,+03894.851830,069.49,054.08,+0294.69,+0000.10,
008,400155.70,-01650.278630,+03894.850870,069.45,054.36,+0294.73,+0000.15,
008,400155.80,-01650.278020,+03894.849920,069.11,054.27,+0294.76,+0000.11,
008,400155.90,-01650.277410,+03894.848970,068.85,054.08,+0294.80,+0000.12,
008,400156.00,-01650.276810,+03894.848030,068.62,054.55,+0294.83,+0000.09,
008,400156.10,-01650.276210,+03894.847090,067.90,054.58,+0294.85,+0000.04,
008,400156.20,-01650.275600,+03894.846150,068.63,054.06,+0294.90,+0000.15,
008,400156.30,-01650.275010,+03894.845210,068.19,054.36,+0294.91,+0000.15,
008,400156.40,-01650.274410,+03894.844270,067.94,054.36,+0294.94,+0000.10,
008,400156.50,-01650.273820,+03894.843330,067.92,054.64,+0294.96,+0000.14,
008,400156.60,-01650.273230,+03894.842390,068.16,054.50,+0294.95,+0000.18,
008,400156.70,-01650.272640,+03894.841460,067.69,054.51,+0294.96,+0000.13,
008,400156.80,-01650.272060,+03894.840520,067.41,054.57,+0294.97,+0000.08,
008,400156.90,-01650.271470,+03894.839590,067.25,054.36,+0294.99,+0000.07,
008,400157.00,-01650.270880,+03894.838660,067.09,054.22,+0295.00,+0000.08,
008,400157.10,-01650.270290,+03894.837740,066.98,054.13,+0295.03,+0000.10,
008,400157.20,-01650.269700,+03894.836810,067.25,054.15,+0295.02,+0000.08,
008,400157.30,-01650.269110,+03894.835890,066.70,053.76,+0295.02,+0000.05,
008,400157.40,-01650.268530,+03894.834980,066.25,053.98,+0295.02,+0000.10,
008,400157.50,-01650.267940,+03894.834070,066.45,053.83,+0295.02,+0000.06,
008,400157.60,-01650.267350,+03894.833160,066.40,053.88,+0295.04,+0000.08,
008,400157.70,-01650.266760,+03894.832250,065.85,053.99,+0295.05,+0000.07,
008,400157.80,-01650.266170,+03894.831350,065.92,053.57,+0295.05,+0000.03,
008,400157.90,-01650.265580,+03894.830450,065.67,053.80,+0295.07,+0000.09,
008,400158.00,-01650.265000,+03894.829550,065.49,053.95,+0295.06,+0000.09,
008,400158.10,-01650.264420,+03894.828660,065.58,054.10,+0295.07,+0000.05,
008,400158.20,-01650.263850,+03894.827760,065.39,054.23,+0295.04,-0000.04,
008,400158.30,-01650.263270,+03894.826870,065.00,054.12,+0295.04,-0000.02,
008,400158.40,-01650.262700,+03894.825970,064.99,054.14,+0295.05,-0000.01,
008,400158.50,-01650.262130,+03894.825080,064.78,054.30,+0295.08,+0000.00,
008,400158.60,-01650.261560,+03894.824190,064.81,054.27,+0295.09,+0000.01,
008,400158.70,-01650.260990,+03894.823300,064.45,054.24,+0295.12,+0000.04,
008,400158.80,-01650.260420,+03894.822410,064.67,054.01,+0295.11,+0000.01,
008,400158.90,-01650.259850,+03894.821530,064.30,054.28,+0295.13,+0000.03,
008,400159.00,-01650.259290,+03894.820640,064.32,054.12,+0295.12,+0000.03,
008,400159.10,-01650.258720,+03894.819760,064.07,053.74,+0295.14,+0000.06,
008,400159.20,-01650.258150,+03894.818890,063.75,053.35,+0295.17,+0000.01,
008,400159.30,-01650.257570,+03894.818020,063.60,053.54,+0295.22,+0000.01,
008,400159.40,-01650.257000,+03894.817150,063.76,053.36,+0295.22,-0000.00,
008,400159.50,-01650.256430,+03894.816280,063.34,053.35,+0295.24,-0000.07,
008,400159.60,-01650.255860,+03894.815420,063.37,053.02,+0295.24,-0000.03,
008,400159.70,-01650.255290,+03894.814560,063.50,053.54,+0295.26,+0000.02,
008,400159.80,-01650.254730,+03894.813700,063.24,053.35,+0295.24,+0000.06,
008,400159.90,-01650.254160,+03894.812840,063.05,053.26,+0295.27,+0000.05,
008,400200.00,-01650.253600,+03894.811980,063.01,053.92,+0295.29,+0000.06,
008,400200.10,-01650.253050,+03894.811120,062.71,054.08,+0295.30,+0000.09,
008,400200.20,-01650.252500,+03894.810260,062.58,054.15,+0295.31,+0000.06,
008,400200.30,-01650.251960,+03894.809390,062.76,054.60,+0295.32,+0000.05,
008,400200.40,-01650.251410,+03894.808530,062.42,054.48,+0295.35,+0000.02,
008,400200.50,-01650.250870,+03894.807660,062.26,055.22,+0295.37,+0000.06,
008,400200.60,-01650.250340,+03894.806790,062.29,055.22,+0295.41,+0000.13,
008,400200.70,-01650.249810,+03894.805920,062.70,055.44,+0295.40,+0000.04,
008,400200.80,-01650.249270,+03894.805040,062.79,055.50,+0295.45,+0000.09,
008,400200.90,-01650.248740,+03894.804160,063.15,055.66,+0295.48,+0000.12,
008,400201.00,-01650.248200,+03894.803270,063.52,055.65,+0295.48,+0000.11,
008,400201.10,-01650.247660,+03894.802370,063.90,055.89,+0295.50,+0000.14,
008,400201.20,-01650.247120,+03894.801480,063.81,055.64,+0295.50,+0000.04,
008,400201.30,-01650.246580,+03894.800580,064.49,055.76,+0295.50,+0000.09,
008,400201.40,-01650.246040,+03894.799680,064.63,055.98,+0295.50,+0000.09,
008,400201.50,-01650.245490,+03894.798760,065.24,055.96,+0295.52,+0000.03,
008,400201.60,-01650.244940,+03894.797840,065.42,056.06,+0295.54,+0000.12,
008,400201.70,-01650.244390,+03894.796910,065.99,055.95,+0295.56,+0000.12,
008,400201.80,-01650.243840,+03894.795990,066.13,055.91,+0295.57,+0000.12,
008,400201.90,-01650.243290,+03894.795050,066.57,056.31,+0295.58,+0000.18,
008,400202.00,-01650.242750,+03894.794120,066.98,056.56,+0295.52,+0000.14,
008,400202.10,-01650.242200,+03894.793170,067.24,056.25,+0295.53,+0000.12,
008,400202.20,-01650.241650,+03894.792220,067.78,056.21,+0295.49,+0000.16,
008,400202.30,-01650.241100,+03894.791260,068.03,056.47,+0295.50,+0000.10,
008,400202.40,-01650.240530,+03894.790300,068.84,056.27,+0295.49,+0000.09,
008,400202.50,-01650.239970,+03894.789330,069.28,056.25,+0295.48,+0000.10,
008,400202.60,-01650.239390,+03894.788350,070.22,055.93,+0295.49,+0000.17,
008,400202.70,-01650.238800,+03894.787360,070.70,056.09,+0295.51,+0000.14,
008,400202.80,-01650.238210,+03894.786350,071.14,055.90,+0295.56,+0000.06,
008,400202.90,-01650.237620,+03894.785350,071.47,055.83,+0295.59,+0000.17,
008,400203.00,-01650.237020,+03894.784350,071.63,055.63,+0295.65,+0000.05,
008,400203.10,-01650.236410,+03894.783340,072.43,055.72,+0295.67,+0000.14,
008,400203.20,-01650.235800,+03894.782320,072.54,055.84,+0295.69,+0000.15,
008,400203.30,-01650.235200,+03894.781310,072.91,055.59,+0295.68,+0000.17,
008,400203.40,-01650.234580,+03894.780280,073.46,055.69,+0295.70,+0000.17,
008,400203.50,-01650.233980,+03894.779260,072.34,055.83,+0295.70,+0000.04,
008,400203.60,-01650.233380,+03894.778240,072.30,056.59,+0295.71,+0000.11,
008,400203.70,-01650.232790,+03894.777220,071.31,056.63,+0295.72,+0000.04,
008,400203.80,-01650.232210,+03894.776210,071.26,056.82,+0295.74,+0000.11,
008,400203.90,-01650.231650,+03894.775200,070.54,057.54,+0295.73,-0000.07,
008,400204.00,-01650.231080,+03894.774200,070.33,057.50,+0295.73,+0000.05,
008,400204.10,-01650.230520,+03894.773200,069.98,057.21,+0295.74,-0000.00,
008,400204.20,-01650.229960,+03894.772200,069.95,057.17,+0295.74,+0000.04,
008,400204.30,-01650.229390,+03894.771210,069.59,056.63,+0295.76,+0000.02,
008,400204.40,-01650.228810,+03894.770230,069.38,056.06,+0295.78,-0000.04,
008,400204.50,-01650.228230,+03894.769250,069.99,055.70,+0295.77,-0000.02,
008,400204.60,-01650.227640,+03894.768270,070.24,054.97,+0295.78,+0000.08,
008,400204.70,-01650.227030,+03894.767290,070.88,054.39,+0295.77,-0000.08,
008,400204.80,-01650.226400,+03894.766310,072.12,053.69,+0295.75,-0000.04,
008,400204.90,-01650.225760,+03894.765320,073.20,053.04,+0295.75,-0000.14,
008,400205.00,-01650.225090,+03894.764320,074.59,052.63,+0295.73,-0000.02,
008,400205.10,-01650.224400,+03894.763310,076.22,051.92,+0295.70,+0000.04,
008,400205.20,-01650.223680,+03894.762300,077.26,051.28,+0295.64,-0000.10,
008,400205.30,-01650.222960,+03894.761270,078.30,051.20,+0295.60,-0000.06,
008,400205.40,-01650.222210,+03894.760230,079.73,051.18,+0295.59,-0000.00,
008,400205.50,-01650.221460,+03894.759170,081.12,051.19,+0295.52,-0000.02,
008,400205.60,-01650.220710,+03894.758100,081.77,051.66,+0295.47,-0000.04,
008,400205.70,-01650.219950,+03894.757000,082.96,052.19,+0295.46,+0000.01,
008,400205.80,-01650.219200,+03894.755890,083.08,052.97,+0295.44,-0000.04,
008,400205.90,-01650.218450,+03894.754750,083.39,053.55,+0295.45,-0000.00,
008,400206.00,-01650.217720,+03894.753640,082.61,053.19,+0295.41,-0000.18,
008,400206.10,-01650.216990,+03894.752500,082.63,054.37,+0295.43,-0000.06,
008,400206.20,-01650.216280,+03894.751340,082.88,055.46,+0295.43,+0000.00,
008,400206.30,-01650.215600,+03894.750170,082.81,056.91,+0295.45,-0000.03,
008,400206.40,-01650.214930,+03894.748980,083.22,057.81,+0295.45,-0000.01,
008,400206.50,-01650.214260,+03894.747790,082.89,058.05,+0295.49,-0000.00,
008,400206.60,-01650.213590,+03894.746600,083.25,058.03,+0295.54,+0000.05,
008,400206.70,-01650.212930,+03894.745410,083.07,057.79,+0295.55,+0000.05,
008,400206.80,-01650.212250,+03894.744220,083.18,057.28,+0295.58,+0000.06,
008,400206.90,-01650.211570,+03894.743050,083.19,056.90,+0295.61,+0000.07,
008,400207.00,-01650.210870,+03894.741870,083.43,056.13,+0295.65,+0000.05,
008,400207.10,-01650.210160,+03894.740710,083.44,055.61,+0295.67,-0000.02,
008,400207.20,-01650.209430,+03894.739550,083.57,054.81,+0295.72,+0000.00,
008,400207.30,-01650.208700,+03894.738400,083.36,054.33,+0295.77,-0000.02,
008,400207.40,-01650.207950,+03894.737270,083.40,053.52,+0295.82,+0000.06,
008,400207.50,-01650.207200,+03894.736140,083.57,052.93,+0295.83,+0000.07,
008,400207.60,-01650.206440,+03894.735030,083.42,052.26,+0295.81,+0000.01,
008,400207.70,-01650.205660,+03894.733930,083.58,051.89,+0295.84,+0000.08,
008,400207.80,-01650.204890,+03894.732830,083.79,051.68,+0295.83,+0000.04,
008,400207.90,-01650.204110,+03894.731720,083.90,052.03,+0295.83,+0000.08,
008,400208.00,-01650.203340,+03894.730590,084.31,053.00,+0295.85,+0000.01,
008,400208.10,-01650.202590,+03894.729450,084.42,053.52,+0295.86,+0000.00,
008,400208.20,-01650.201840,+03894.728300,084.70,054.03,+0295.89,+0000.10,
008,400208.30,-01650.201090,+03894.727140,084.57,054.40,+0295.93,+0000.09,
008,400208.40,-01650.200350,+03894.725970,085.50,054.58,+0295.91,+0000.06,
008,400208.50,-01650.199610,+03894.724800,085.37,054.83,+0295.89,+0000.04,
008,400208.60,-01650.198880,+03894.723610,085.90,055.27,+0295.91,+0000.10,
008,400208.70,-01650.198140,+03894.722420,086.36,054.93,+0295.94,+0000.11,
008,400208.80,-01650.197390,+03894.721220,086.39,055.24,+0295.96,+0000.03,
008,400208.90,-01650.196640,+03894.720020,087.30,054.93,+0295.98,+0000.10,
008,400209.00,-01650.195890,+03894.718820,087.18,054.89,+0296.02,+0000.05,
008,400209.10,-01650.195140,+03894.717620,087.49,055.02,+0296.03,+0000.05,
008,400209.20,-01650.194380,+03894.716410,087.33,054.97,+0296.06,+0000.09,
008,400209.30,-01650.193630,+03894.715210,087.71,054.99,+0296.04,+0000.04,
008,400209.40,-01650.192880,+03894.714000,087.68,054.95,+0296.06,-0000.02,
008,400209.50,-01650.192120,+03894.712800,087.98,054.92,+0296.06,-0000.01,
008,400209.60,-01650.191360,+03894.711590,088.16,054.82,+0296.06,+0000.02,
008,400209.70,-01650.190600,+03894.710390,088.38,054.74,+0296.05,+0000.05,
