15,183213.00,-2098.4686,3491.2916,84.210,29.16,27.00,-0.5120,-0.2346,0.0583,-3.4817,-2.1445,-13.3357
15,183213.10,-2098.4674,3491.2909,84.192,29.40,27.00,-0.5530,-0.2857,-0.0615,-3.7487,-0.7769,-13.6026
15,183213.20,-2098.4664,3491.2901,83.803,30.52,27.00,-0.5467,-0.3216,-0.0268,-1.3688,-0.9965,-14.0080
15,183213.30,-2098.4653,3491.2893,83.136,31.88,27.00,-0.5117,-0.3534,0.0017,-3.0195,-1.8724,-12.8863
15,183213.40,-2098.4643,3491.2885,82.636,33.14,27.00,-0.4773,-0.3085,0.0053,-3.2097,-0.6247,-12.5951
15,183213.50,-2098.4633,3491.2876,82.210,34.31,27.00,-0.4345,-0.2336,0.0424,-2.4786,2.0787,-11.9571
15,183213.60,-2098.4623,3491.2867,82.192,35.25,27.00,-0.4210,-0.3016,-0.1004,-2.2769,2.2505,-11.3096
15,183213.70,-2098.4613,3491.2858,82.284,36.38,27.00,-0.2921,-0.2794,0.0373,-1.5041,-1.0004,-9.0626
15,183213.80,-2098.4603,3491.2849,83.099,37.49,27.00,-0.2440,-0.1787,0.0218,-5.0995,-1.4220,-6.7940
15,183213.90,-2098.4593,3491.2840,83.970,38.65,27.00,-0.3114,-0.0646,0.0471,-4.6056,-0.4193,-8.0211
15,183214.00,-2098.4584,3491.2830,84.303,39.90,27.10,-0.3837,0.0076,-0.0700,-3.0460,-0.7698,-9.7537
